"No.","Time","Source","Destination","Protocol","Length","Info","cluster","illuminance","colory"
"1509","690.377838","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 50","Level Control","",""
"1510","690.379789","","","IEEE 802.15.4","65","Ack","","",""
"1511","690.384804","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1512","690.386609","","","IEEE 802.15.4","65","Ack","","",""
"1513","692.025690","0xd86b","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 82","Illuminance Measurement","770 (=0.193988 [lx])",""
"1514","692.027755","","","IEEE 802.15.4","65","Ack","","",""
"1515","692.029618","0xd86b","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 83","Occupancy Sensing","",""
"1516","692.031671","","","IEEE 802.15.4","65","Ack","","",""
"1517","692.032958","0xd86b","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 82","Illuminance Measurement","770 (=0.193988 [lx])",""
"1518","692.035038","","","IEEE 802.15.4","65","Ack","","",""
"1519","692.037144","0xd86b","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 83","Occupancy Sensing","",""
"1520","692.039194","","","IEEE 802.15.4","65","Ack","","",""
"1521","694.463992","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 51","Level Control","",""
"1522","694.466023","","","IEEE 802.15.4","65","Ack","","",""
"1523","694.473096","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1524","694.474919","","","IEEE 802.15.4","65","Ack","","",""
"1525","694.479637","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 51","Level Control","",""
"1526","694.481588","","","IEEE 802.15.4","65","Ack","","",""
"1527","694.487700","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1528","694.489506","","","IEEE 802.15.4","65","Ack","","",""
"1529","695.265049","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 52","Level Control","",""
"1530","695.267077","","","IEEE 802.15.4","65","Ack","","",""
"1531","695.274310","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1532","695.276131","","","IEEE 802.15.4","65","Ack","","",""
"1533","695.280835","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 52","Level Control","",""
"1534","695.282785","","","IEEE 802.15.4","65","Ack","","",""
"1535","695.289484","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1536","695.291288","","","IEEE 802.15.4","65","Ack","","",""
"1537","696.374559","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"1538","700.631263","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"1539","701.740342","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 53","Level Control","",""
"1540","701.742380","","","IEEE 802.15.4","65","Ack","","",""
"1541","701.749846","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1542","701.751669","","","IEEE 802.15.4","65","Ack","","",""
"1543","701.758876","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 53","Level Control","",""
"1544","701.760828","","","IEEE 802.15.4","65","Ack","","",""
"1545","701.767034","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1546","701.768838","","","IEEE 802.15.4","65","Ack","","",""
"1547","702.856014","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 54","Level Control","",""
"1548","702.858044","","","IEEE 802.15.4","65","Ack","","",""
"1549","702.864687","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1550","702.866510","","","IEEE 802.15.4","65","Ack","","",""
"1551","702.873310","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 54","Level Control","",""
"1552","702.875262","","","IEEE 802.15.4","65","Ack","","",""
"1553","702.881085","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1554","702.882891","","","IEEE 802.15.4","65","Ack","","",""
"1555","704.306338","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 55","Level Control","",""
"1556","704.308366","","","IEEE 802.15.4","65","Ack","","",""
"1557","704.315162","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1558","704.316985","","","IEEE 802.15.4","65","Ack","","",""
"1559","704.323898","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 55","Level Control","",""
"1560","704.325849","","","IEEE 802.15.4","65","Ack","","",""
"1561","704.330482","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1562","704.332286","","","IEEE 802.15.4","65","Ack","","",""
"1563","706.009700","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 56","Level Control","",""
"1564","706.011738","","","IEEE 802.15.4","65","Ack","","",""
"1565","706.019201","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1566","706.021024","","","IEEE 802.15.4","65","Ack","","",""
"1567","706.027717","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 56","Level Control","",""
"1568","706.029668","","","IEEE 802.15.4","65","Ack","","",""
"1569","706.034239","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1570","706.036043","","","IEEE 802.15.4","65","Ack","","",""
"1571","706.741204","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"1572","707.526614","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 57","Level Control","",""
"1573","707.528642","","","IEEE 802.15.4","65","Ack","","",""
"1574","707.536038","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1575","707.537862","","","IEEE 802.15.4","65","Ack","","",""
"1576","707.542595","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 57","Level Control","",""
"1577","707.544550","","","IEEE 802.15.4","65","Ack","","",""
"1578","707.550011","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1579","707.551816","","","IEEE 802.15.4","65","Ack","","",""
"1580","708.679648","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 58","Level Control","",""
"1581","708.681675","","","IEEE 802.15.4","65","Ack","","",""
"1582","708.688739","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1583","708.690563","","","IEEE 802.15.4","65","Ack","","",""
"1584","708.695297","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 58","Level Control","",""
"1585","708.697248","","","IEEE 802.15.4","65","Ack","","",""
"1586","708.703228","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1587","708.705032","","","IEEE 802.15.4","65","Ack","","",""
"1588","712.140313","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"1589","713.173182","0x0000","0x1212","ZigBee HA","108","ZCL OnOff: Off, Seq: 59","On/Off","",""
"1590","713.175082","","","IEEE 802.15.4","65","Ack","","",""
"1591","713.181938","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"1592","713.183769","","","IEEE 802.15.4","65","Ack","","",""
"1593","713.188873","0x1212","0x0000","ZigBee HA","110","ZCL: Default Response, Seq: 59","On/Off","",""
"1594","713.190849","","","IEEE 802.15.4","65","Ack","","",""
"1595","713.195505","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"1596","713.197313","","","IEEE 802.15.4","65","Ack","","",""
"1597","713.240260","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 217","On/Off","",""
"1598","713.242307","","","IEEE 802.15.4","65","Ack","","",""
"1599","713.265075","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 217","On/Off","",""
"1600","713.267040","","","IEEE 802.15.4","65","Ack","","",""
"1601","713.273952","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"1602","713.275776","","","IEEE 802.15.4","65","Ack","","",""
"1603","714.717932","0x0000","0x1212","ZigBee HA","108","ZCL OnOff: On, Seq: 60","On/Off","",""
"1604","714.719833","","","IEEE 802.15.4","65","Ack","","",""
"1605","714.726894","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"1606","714.728717","","","IEEE 802.15.4","65","Ack","","",""
"1607","714.733856","0x1212","0x0000","ZigBee HA","110","ZCL: Default Response, Seq: 60","On/Off","",""
"1608","714.735839","","","IEEE 802.15.4","65","Ack","","",""
"1609","714.742191","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"1610","714.743998","","","IEEE 802.15.4","65","Ack","","",""
"1611","714.785342","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 218","On/Off","",""
"1612","714.787386","","","IEEE 802.15.4","65","Ack","","",""
"1613","714.809060","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 218","On/Off","",""
"1614","714.811026","","","IEEE 802.15.4","65","Ack","","",""
"1615","714.818171","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"1616","714.819992","","","IEEE 802.15.4","65","Ack","","",""
"1617","715.685634","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 219","Level Control","",""
"1618","715.687681","","","IEEE 802.15.4","65","Ack","","",""
"1619","715.709605","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 219","Level Control","",""
"1620","715.711582","","","IEEE 802.15.4","65","Ack","","",""
"1621","715.719011","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1622","715.720834","","","IEEE 802.15.4","65","Ack","","",""
"1623","715.722562","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"1624","718.744524","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 61","Level Control","",""
"1625","718.746555","","","IEEE 802.15.4","65","Ack","","",""
"1626","718.753724","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1627","718.755548","","","IEEE 802.15.4","65","Ack","","",""
"1628","718.760266","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 61","Level Control","",""
"1629","718.762217","","","IEEE 802.15.4","65","Ack","","",""
"1630","718.767871","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1631","718.769675","","","IEEE 802.15.4","65","Ack","","",""
"1632","719.738764","0x0000","0x1212","ZigBee HA","112","ZCL: Write Attributes, Seq: 62","Level Control","",""
"1633","719.740794","","","IEEE 802.15.4","65","Ack","","",""
"1634","719.748138","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1635","719.749960","","","IEEE 802.15.4","65","Ack","","",""
"1636","719.754678","0x1212","0x0000","ZigBee HA","109","ZCL: Write Attributes Response, Seq: 62","Level Control","",""
"1637","719.756629","","","IEEE 802.15.4","65","Ack","","",""
"1638","719.761348","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"1639","719.763154","","","IEEE 802.15.4","65","Ack","","",""
"1640","723.557057","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"1641","727.904500","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"1642","730.714689","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"1643","738.440391","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"1644","743.667758","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"1645","745.616796","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"1646","753.600863","","1e:a6:ec:79:07:70:2b:9c","IEEE 802.15.4","76","Multipurpose, Dst: 1e:a6:ec:79:07:70:2b:9c, Bad FCS","","",""
"1647","753.992364","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"1648","759.432906","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"1649","760.610429","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"1650","765.996351","0x0000","0x1212","ZigBee HA","110","ZCL Color Control: Move Hue, Seq: 63","Color Control","",""
"1651","765.998316","","","IEEE 802.15.4","65","Ack","","",""
"1652","766.005199","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1653","766.007025","","","IEEE 802.15.4","65","Ack","","",""
"1654","766.011958","0x1212","0x0000","ZigBee HA","110","ZCL: Default Response, Seq: 63","Color Control","",""
"1655","766.013941","","","IEEE 802.15.4","65","Ack","","",""
"1656","766.020642","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1657","766.022449","","","IEEE 802.15.4","65","Ack","","",""
"1658","768.231665","0xd86b","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 84","Illuminance Measurement","211 (=0.049784 [lx])",""
"1659","768.233727","","","IEEE 802.15.4","65","Ack","","",""
"1660","768.235593","0xd86b","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 85","Occupancy Sensing","",""
"1661","768.237623","","","IEEE 802.15.4","65","Ack","","",""
"1662","768.238982","0xd86b","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 84","Illuminance Measurement","211 (=0.049784 [lx])",""
"1663","768.241061","","","IEEE 802.15.4","65","Ack","","",""
"1664","768.243182","0xd86b","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 85","Occupancy Sensing","",""
"1665","768.245229","","","IEEE 802.15.4","65","Ack","","",""
"1666","770.779430","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"1667","775.196501","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"1668","775.684346","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"1669","783.496869","0x0000","0x1212","ZigBee HA","110","ZCL Color Control: Move Hue, Seq: 64","Color Control","",""
"1670","783.498842","","","IEEE 802.15.4","65","Ack","","",""
"1671","783.506227","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1672","783.508050","","","IEEE 802.15.4","65","Ack","","",""
"1673","783.512991","0x1212","0x0000","ZigBee HA","110","ZCL: Default Response, Seq: 64","Color Control","",""
"1674","783.514975","","","IEEE 802.15.4","65","Ack","","",""
"1675","783.520907","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1676","783.522716","","","IEEE 802.15.4","65","Ack","","",""
"1677","784.797406","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"1678","786.982555","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"1679","788.543790","0x0000","0x1212","ZigBee HA","110","ZCL Color Control: Move Hue, Seq: 65","Color Control","",""
"1680","788.545756","","","IEEE 802.15.4","65","Ack","","",""
"1681","788.553163","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1682","788.554986","","","IEEE 802.15.4","65","Ack","","",""
"1683","788.559925","0x1212","0x0000","ZigBee HA","110","ZCL: Default Response, Seq: 65","Color Control","",""
"1684","788.561909","","","IEEE 802.15.4","65","Ack","","",""
"1685","788.568024","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1686","788.569828","","","IEEE 802.15.4","65","Ack","","",""
"1687","790.721254","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"1688","790.962308","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"1689","795.942320","0x0000","0x1212","ZigBee HA","110","ZCL Color Control: Move Hue, Seq: 66","Color Control","",""
"1690","795.944294","","","IEEE 802.15.4","65","Ack","","",""
"1691","795.950911","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1692","795.952734","","","IEEE 802.15.4","65","Ack","","",""
"1693","795.957673","0x1212","0x0000","ZigBee HA","110","ZCL: Default Response, Seq: 66","Color Control","",""
"1694","795.959656","","","IEEE 802.15.4","65","Ack","","",""
"1695","795.964308","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1696","795.966121","","","IEEE 802.15.4","65","Ack","","",""
"1697","798.582995","0x0000","0x1212","ZigBee HA","110","ZCL Color Control: Move Hue, Seq: 67","Color Control","",""
"1698","798.584961","","","IEEE 802.15.4","65","Ack","","",""
"1699","798.592072","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1700","798.593896","","","IEEE 802.15.4","65","Ack","","",""
"1701","798.599256","0x1212","0x0000","ZigBee HA","110","ZCL: Default Response, Seq: 67","Color Control","",""
"1702","798.601239","","","IEEE 802.15.4","65","Ack","","",""
"1703","798.607520","0x0000","0x1212","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"1704","798.609324","","","IEEE 802.15.4","65","Ack","","",""
"1705","803.566548","0x0000","0x1212","ZigBee HA","110","ZCL Color Control: Move Hue, Seq: 68","Color Control","",""
"1706","803.568511","","","IEEE 802.15.4","65","Ack","","",""
"1707","803.576094","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
